episode,reward,loss,frequency,sigma
125,7.088513374328613,16.02498435974121,0.675,101.31470005700838
126,4.669680595397949,4.055985450744629,0.675,61.41074088789112
127,9.495465278625488,8.489346504211426,0.675,62.1194010731378
128,5.03053092956543,11.253133773803711,0.675,36.63915658628566
129,8.546709060668945,11.973360061645508,0.7,72.03783651897555
130,7.426237106323242,11.690627098083496,0.675,82.9821364806005
131,6.924529552459717,18.777957916259766,0.675,48.96562957285507
132,5.419422149658203,20.620161056518555,0.675,51.46176810190408
133,5.226807117462158,19.719562530517578,0.675,73.75252344667507
134,5.183696746826172,10.063587188720703,0.675,54.80358625666157
135,3.396437168121338,17.148948669433594,0.7,32.44649034226271
136,5.447441577911377,5.612380504608154,0.675,82.85309650834924
137,3.7098309993743896,15.687806129455566,0.675,81.21465539103035
138,4.844922065734863,14.28832721710205,0.675,63.21334905743835
139,4.915497779846191,20.721405029296875,0.7,61.05646722893805
140,4.67475700378418,28.806108474731445,0.675,50.18003426987751
141,4.967987060546875,5.202910423278809,0.7,67.66405969961521
142,5.271771430969238,19.56036949157715,0.675,62.83459422300605
143,4.86634635925293,15.32455825805664,0.675,71.21184735167415
144,3.6394453048706055,7.632280349731445,0.675,74.11073231774269
145,2.510117292404175,14.752896308898926,0.675,71.67216193752756
146,5.6243510246276855,21.048656463623047,0.675,80.35748744219262
147,4.369324684143066,12.729799270629883,0.675,39.72699988830674
148,6.689234256744385,21.461830139160156,0.675,60.40895987163402
149,7.142949104309082,17.52534294128418,0.7,55.47480394715943
150,6.600368022918701,15.214191436767578,0.675,72.06016396853047
151,10.056295394897461,12.14603042602539,0.675,87.83820779872022
152,7.6899847984313965,17.806440353393555,0.675,68.03466203359072
153,2.524339437484741,16.109752655029297,0.675,49.72051238921529
154,4.618430137634277,22.601791381835938,0.675,55.982997528755405
155,5.1848883628845215,11.558082580566406,0.7,65.18765605837913
156,7.486692905426025,15.564589500427246,0.675,77.97297840522732
157,3.215984582901001,21.321985244750977,0.7,60.37743967187282
158,6.101116180419922,7.6770830154418945,0.675,64.14716310402092
159,7.591883659362793,11.687177658081055,0.675,73.34913970713016
160,9.603944778442383,18.732154846191406,0.7,87.93189247938639
161,2.920522451400757,14.205741882324219,0.675,69.48029775098664
162,5.250865936279297,29.458709716796875,0.7,56.94044434849077
163,4.371747016906738,33.87664031982422,0.675,66.62570366271972
164,6.946359634399414,20.582870483398438,0.675,60.48193562373602
165,6.080306529998779,19.143470764160156,0.675,43.00657923183445
166,9.571830749511719,12.568246841430664,0.7,55.701620348885946
167,10.42841911315918,9.718505859375,0.7,75.25273998709709
168,5.787108898162842,16.926061630249023,0.675,75.12400647573224
169,6.776700496673584,17.672489166259766,0.675,78.16476252158671
170,3.8670473098754883,17.970624923706055,0.675,56.46157911817296
171,6.547728538513184,14.874576568603516,0.675,83.53886404201528
172,8.854166030883789,28.15497398376465,0.675,90.22505294696325
173,6.357547760009766,19.458311080932617,0.675,72.7806203795599
174,3.751805067062378,12.132722854614258,0.675,62.970251614939556
175,3.5419178009033203,7.953156471252441,0.675,64.7499486974528
176,4.832157135009766,11.393853187561035,0.675,96.84959655098109
177,6.341431617736816,19.463333129882812,0.675,74.2757114603006
178,4.432270526885986,29.153690338134766,0.7,59.50294087298575
179,5.529729843139648,6.463200569152832,0.675,90.5004724084774
180,4.915194988250732,26.441078186035156,0.675,83.33808517606205
181,3.064544439315796,21.136606216430664,0.675,61.167532437591625
182,3.3711843490600586,3.091409206390381,0.675,86.3388543072916
183,4.038765907287598,18.514617919921875,0.675,63.32067124344421
184,4.915048599243164,14.919584274291992,0.675,75.00810352155814
185,4.055166721343994,21.995290756225586,0.675,44.919535487954995
186,3.3920834064483643,23.42426109313965,0.7,52.81981808667448
