episode,reward,loss,frequency,sigma
756,2.2053332328796387,10.015463829040527,0.0,45.705705195701185
757,5.2279510498046875,-11.60661792755127,0.0,47.3661463848462
758,4.2168684005737305,3.4724948406219482,0.0,49.29336314129534
759,12.206687927246094,-18.56783103942871,0.775,67.36241610818425
760,11.194612503051758,-2.691617488861084,0.8,51.985576748910105
761,5.917469501495361,20.71701431274414,0.775,62.71361265063331
762,7.956479072570801,-6.959028244018555,0.8,47.90955501851728
763,3.0010571479797363,-20.36194610595703,0.8,48.30451960584947
764,1.9506690502166748,-2.3123252391815186,0.0,55.944039825484836
765,7.679852485656738,-33.660823822021484,0.0,49.535178801496706
766,3.8467743396759033,-16.517152786254883,0.0,43.5296782418624
767,8.172341346740723,5.590388298034668,0.775,57.10783939396553
768,5.6667327880859375,-4.383313179016113,0.775,49.271055213362516
769,0.8440167903900146,-6.220188617706299,0.0,62.16605297411323
770,15.340749740600586,-9.330263137817383,0.8,70.86326100696108
771,6.048799514770508,-10.317809104919434,0.0,56.89358126498892
772,3.299370050430298,-5.293475151062012,0.0,51.3182809971148
773,7.1224188804626465,-8.016815185546875,0.8,69.28189590099724
774,2.21378755569458,-14.443105697631836,0.775,61.0914943118683
775,1.4283943176269531,-6.647871971130371,0.8,51.844546569619894
776,5.521420955657959,9.038784980773926,0.8,52.07928990651249
777,10.126836776733398,-7.857179641723633,0.775,52.65209982259285
778,5.9381256103515625,-17.529743194580078,0.775,57.87655152220983
779,1.5380486249923706,-4.051194190979004,0.0,49.96739271250238
780,6.301892280578613,-0.5184801816940308,0.775,69.71081925032438
781,0.5448610782623291,17.971607208251953,0.775,57.19415699257002
782,6.5894317626953125,11.542876243591309,0.0,45.79864013534746
783,9.787391662597656,-4.797711372375488,0.0,47.25250494875401
784,0.8977276086807251,4.620941638946533,0.0,41.31789335633145
785,11.292316436767578,-6.964759349822998,0.0,46.20971005227489
786,11.81064224243164,-28.736948013305664,0.8,48.42853456087449
787,2.7888588905334473,9.224590301513672,0.0,45.808399111932246
788,7.825680255889893,-29.74240493774414,0.775,45.562859326293164
789,12.500905990600586,-6.625601291656494,0.8,61.69103944963141
790,12.896523475646973,-27.426843643188477,0.8,63.76988239694207
791,7.229416847229004,-16.716854095458984,0.0,49.17750957913803
792,7.040774345397949,-0.5554652214050293,0.8,54.57795032853791
793,8.067069053649902,-38.09884262084961,0.0,43.029440366753306
794,8.432889938354492,-32.08084487915039,0.0,50.3012634016755
795,5.33583402633667,8.763423919677734,0.775,55.763217354892454
796,5.379631042480469,-7.8960795402526855,0.775,72.17106256652022
797,7.077537536621094,-0.2415827214717865,0.0,38.70739041632986
798,10.14765739440918,-8.319744110107422,0.0,46.36024631759493
799,4.279664039611816,8.480998992919922,0.775,49.43634855985991
800,3.796739339828491,10.224390983581543,0.775,66.85989845973387
801,7.7428669929504395,-4.578936576843262,0.0,49.76335982454746
802,4.523097038269043,21.429855346679688,0.775,66.61807415543622
803,8.29605484008789,3.8461532592773438,0.0,60.97172249503283
804,10.60721206665039,-7.975183963775635,0.0,48.75611035665144
805,3.506216526031494,-26.140779495239258,0.0,50.293144620362426
806,9.524812698364258,7.026271343231201,0.8,51.33511682664192
807,11.64416217803955,-22.881919860839844,0.0,45.95490268633448
808,12.290018081665039,-13.613211631774902,0.775,66.11725848455957
809,2.577627182006836,25.18819808959961,0.775,67.62418597843536
810,11.864320755004883,-13.81472110748291,0.775,50.41821633645048
811,10.882914543151855,0.8951369524002075,0.0,43.84310152161521
812,5.529450416564941,-0.07264655828475952,0.0,45.24826788595846
813,9.82711410522461,13.603498458862305,0.775,65.21098159795446
814,4.278332233428955,-2.091580629348755,0.775,50.21229892447878
815,7.067624568939209,-3.645303249359131,0.8,48.93455354772137
816,3.5308148860931396,-7.289163589477539,0.775,74.47189605858019
817,7.174742221832275,-16.467283248901367,0.775,55.481493650456635
818,2.0762529373168945,0.7898697853088379,0.775,68.8122102367238
819,7.706386566162109,1.5298998355865479,0.775,52.02110232226947
820,12.803194046020508,5.2536139488220215,0.825,55.41056940303312
821,11.511524200439453,-33.57122802734375,0.0,56.12774260120341
822,5.760654449462891,-10.840612411499023,0.775,51.1552110517697
823,6.472364902496338,6.765571594238281,0.775,51.10626177702633
824,11.367734909057617,-32.129695892333984,0.8,66.2767275199549
825,14.074518203735352,3.916755437850952,0.775,45.91166657891894
826,10.972604751586914,11.728839874267578,0.8,73.85704224642826
827,8.178692817687988,12.682744979858398,0.0,54.88002424337668
828,3.736325740814209,-6.701803207397461,0.8,49.27925009296925
829,17.854114532470703,11.023050308227539,0.8,77.04203115821807
830,6.421687126159668,-7.4763383865356445,0.775,57.00543587832298
831,0.2718755006790161,14.766051292419434,0.0,53.70083021927143
832,10.402666091918945,21.821617126464844,0.8,57.808903481613015
833,7.798275470733643,29.28285789489746,0.775,52.08878389400859
834,12.586319923400879,10.433605194091797,0.8,51.038931320769436
835,4.608730316162109,-0.20191505551338196,0.775,76.55657161521081
836,10.728251457214355,3.1406850814819336,0.0,42.30156230963386
837,3.7679710388183594,-1.8229942321777344,0.0,46.8733495866567
838,12.311630249023438,10.094696044921875,0.0,59.38830640168276
839,2.2606964111328125,19.666217803955078,0.0,47.927775514401354
840,8.379294395446777,23.004863739013672,0.775,57.22268839583953
841,-1.2587909698486328,22.836214065551758,0.775,82.15551728638603
842,8.026859283447266,10.63937759399414,0.8,54.39549220710636
843,5.900668144226074,0.6946200132369995,0.8,56.14206976989683
844,5.485663414001465,14.846404075622559,0.0,46.11357512280924
845,10.424829483032227,3.9084718227386475,0.8,53.09783635217179
846,14.003835678100586,11.717971801757812,0.8,50.00612275417222
847,4.983138084411621,-20.416906356811523,0.775,45.633589613903965
848,11.855777740478516,14.341559410095215,0.8,56.95842777090534
849,10.136985778808594,9.795503616333008,0.0,47.47340263507108
850,4.023048400878906,-4.907139301300049,0.0,57.536584400652885
851,13.521092414855957,-20.963729858398438,0.0,46.598551588315814
852,5.061434268951416,2.677328109741211,0.8,59.39726766353048
853,12.920258522033691,2.413020133972168,0.8,81.53704658051974
854,12.270345687866211,-4.287095546722412,0.8,77.20367394642051
855,10.934194564819336,-7.193418502807617,0.8,64.57268952055514
856,16.275161743164062,10.810415267944336,0.8,77.21008629795891
857,7.364780426025391,-0.2217622995376587,0.775,55.812185090842746
858,12.608536720275879,-9.73868179321289,0.775,66.96022650274138
859,15.856977462768555,19.815624237060547,0.775,51.84982654910831
860,12.101797103881836,1.3533909320831299,0.8,67.08591869769246
861,4.283495903015137,-8.987085342407227,0.0,47.05505403776098
862,7.500652313232422,-27.003889083862305,0.0,47.49371602844381
863,9.864563941955566,-3.608402967453003,0.0,51.065680212533586
864,12.08049201965332,-7.6344451904296875,0.0,50.856033774127106
865,8.142663955688477,6.48544979095459,0.8,67.59819384459657
866,11.77447509765625,-23.795923233032227,0.8,78.50000228645021
867,6.569879531860352,2.1603920459747314,0.775,60.90852031777152
868,3.5806472301483154,17.816112518310547,0.775,58.557966965768905
869,11.325089454650879,-9.606375694274902,0.8,66.32934930684313
870,7.74599552154541,16.18100929260254,0.0,45.39872383857263
871,-0.18163633346557617,18.785402297973633,0.8,59.647468240548555
872,1.1307916641235352,4.299734592437744,0.8,51.6838224097372
873,-0.6659365892410278,19.525367736816406,0.775,84.09141838553849
874,8.476391792297363,-29.7376708984375,0.775,53.45453661059122
875,5.991642951965332,-15.916135787963867,0.0,47.35127704684406
876,6.187828540802002,-10.123185157775879,0.0,50.160982388839585
877,14.751578330993652,-6.9474334716796875,0.8,64.78776780547244
878,-0.7442684173583984,-24.44293785095215,0.775,83.12917900317147
879,0.12729287147521973,3.8853795528411865,0.0,57.13022929481631
880,6.219970703125,-24.480146408081055,0.0,53.652717407875016
881,7.72085428237915,15.28735637664795,0.775,59.175429455796014
882,5.244760036468506,-2.8531863689422607,0.775,45.8895803247208
883,4.886360168457031,7.553538799285889,0.0,51.32818253389944
884,3.779364585876465,-18.47734260559082,0.775,83.06519527951903
885,3.607654571533203,-11.14346981048584,0.0,48.974848851136585
886,4.266910076141357,13.629804611206055,0.775,61.10179192448695
887,6.717877388000488,-25.242353439331055,0.825,51.049988793474014
888,4.912925720214844,-22.960166931152344,0.775,49.523119991247974
889,3.1081762313842773,-0.5087136030197144,0.775,74.73900420243451
890,1.7790169715881348,-37.70734405517578,0.8,55.9478874716516
891,7.244927883148193,-28.71036148071289,0.0,45.34821962542929
892,10.49923324584961,-1.775786280632019,0.8,49.96364505309725
893,6.726382732391357,-41.28158187866211,0.0,35.83735143489349
894,8.185575485229492,-16.78790855407715,0.8,76.08415306922848
895,2.4267516136169434,-13.173964500427246,0.0,57.17273593906699
896,10.860340118408203,-29.213890075683594,0.8,72.11468205414555
897,3.6476969718933105,1.9085805416107178,0.775,53.51198435574583
898,3.5535390377044678,-12.659989356994629,0.0,39.911229803637255
899,12.401288032531738,-24.3690128326416,0.8,47.148874254332426
900,19.26565170288086,-26.84548568725586,0.8,71.11531466933563
901,8.405904769897461,-18.044580459594727,0.0,50.332880321017726
902,8.50082778930664,-35.671573638916016,0.0,41.664900615661566
903,3.8951520919799805,-27.432607650756836,0.775,42.84773933354013
904,6.500546932220459,-27.049407958984375,0.0,42.965024298541096
905,1.3152375221252441,-32.838401794433594,0.775,47.82464698908929
906,17.309730529785156,-16.889957427978516,0.8,71.16138344162005
907,5.134016513824463,11.180910110473633,0.8,51.26152114762187
908,6.713054180145264,-32.779945373535156,0.0,52.83733372268672
909,4.849987983703613,17.07989501953125,0.775,53.034707689154864
910,4.842718601226807,-23.49088478088379,0.0,53.4734760676913
911,12.496719360351562,0.7705416679382324,0.775,62.51993532552192
912,5.65553617477417,10.364398956298828,0.0,49.87354633128612
913,5.749987602233887,-6.099309921264648,0.0,42.21079703062399
914,10.021577835083008,-41.1966667175293,0.8,72.96868015455539
915,0.7467155456542969,3.78641676902771,0.775,71.70988694510625
916,7.175314426422119,-0.6024971008300781,0.0,46.401613751923676
917,3.520145893096924,-1.3689125776290894,0.0,60.08893290534147
918,1.9963452816009521,-8.181037902832031,0.775,70.72640821841168
919,7.759505748748779,-5.4163007736206055,0.775,51.78325388805848
920,6.155878067016602,8.854796409606934,0.775,54.32092203788902
921,4.431562423706055,-5.932305812835693,0.775,55.42711452573768
922,14.247130393981934,-18.731775283813477,0.825,39.95059178441121
923,7.146675109863281,0.5406192541122437,0.0,55.054082695749216
924,31.485698699951172,-20.71678352355957,0.8,86.10373464610899
925,2.3714706897735596,-2.6417922973632812,0.0,43.54747745501255
926,7.346399307250977,-17.22958755493164,0.0,47.15870842449888
927,1.4042434692382812,-8.494054794311523,0.0,48.396587633677896
928,8.62355899810791,-12.845495223999023,0.0,57.97518474028445
929,5.027583122253418,-2.7429089546203613,0.775,68.10295627698827
930,14.10770034790039,-38.51309585571289,0.0,58.64867916818508
931,10.369306564331055,-14.174205780029297,0.0,48.80464119668515
932,7.752353668212891,-14.919063568115234,0.0,48.49542600400079
933,-1.691633701324463,-0.5072873830795288,0.8,54.56546864220337
934,4.084372520446777,-8.66091537475586,0.775,69.9784532071571
935,14.737024307250977,-23.357223510742188,0.8,47.3602145429793
936,12.65123462677002,-24.858686447143555,0.8,55.10829936687547
937,5.278146743774414,-24.030437469482422,0.775,68.92496265981406
938,4.836180210113525,-38.62015151977539,0.8,63.241633766932644
939,13.382135391235352,-36.30457305908203,0.775,50.82444333754708
940,8.81325912475586,-20.65113067626953,0.775,58.54708132272823
941,3.592841625213623,1.0704208612442017,0.0,53.82789750142737
942,5.265290260314941,-16.62451934814453,0.775,54.10262445642654
943,30.54938507080078,-30.389734268188477,0.8,91.81691214317256
944,-3.4048404693603516,-1.9304219484329224,0.775,64.13435936393414
945,16.34499168395996,-7.731776237487793,0.8,73.08035199843127
946,6.699521541595459,-28.6251277923584,0.775,58.618511610775414
947,3.934098243713379,-25.188127517700195,0.8,48.03376340171014
948,8.512454986572266,-20.973770141601562,0.775,43.072646712268075
949,9.159046173095703,13.078262329101562,0.775,43.06744817489495
950,-5.973963737487793,4.830279350280762,0.0,47.30990302478469
951,5.509178161621094,-16.408693313598633,0.8,43.681664880215465
952,9.757837295532227,-30.404653549194336,0.0,50.418542997937536
953,6.715216159820557,-27.239686965942383,0.775,50.81198264569114
954,11.20151138305664,16.750370025634766,0.8,46.04411718896335
955,3.8738174438476562,-27.25225257873535,0.0,52.26148472346651
956,13.865402221679688,-27.352449417114258,0.0,44.36262208274764
957,12.253036499023438,-31.210784912109375,0.8,64.95438984296383
958,13.355199813842773,-17.4012508392334,0.8,51.22874266466943
959,7.913774490356445,17.768526077270508,0.775,60.68994528125662
960,9.905324935913086,-18.565778732299805,0.8,48.76878111759309
961,-2.229292631149292,39.501590728759766,0.775,47.03579677736684
962,8.668828964233398,-9.768364906311035,0.775,52.315005709072615
963,0.5001084804534912,-2.814976692199707,0.775,44.42150663437564
964,8.392349243164062,7.452528476715088,0.0,45.626048732594356
965,14.522459983825684,-3.4485483169555664,0.775,44.47624294298418
966,24.598623275756836,15.923940658569336,0.8,85.86036504725683
967,-1.8883593082427979,18.249217987060547,0.775,60.40460771734473
968,3.0023980140686035,2.408702850341797,0.0,51.41381894593042
969,5.878871917724609,11.673850059509277,0.8,60.51645118313344
970,5.5354509353637695,-16.24730110168457,0.0,54.499785363580926
971,9.218446731567383,18.75432014465332,0.775,49.881395114346525
972,11.937479019165039,1.4269239902496338,0.8,68.76878675119718
973,15.829607009887695,7.419267654418945,0.8,73.65137953733148
974,7.121132850646973,-23.1718692779541,0.0,50.56098467745761
975,21.857311248779297,-21.48354148864746,0.8,81.96278650781683
976,1.3639990091323853,-6.600124359130859,0.775,63.82827204704686
977,5.65645170211792,12.916498184204102,0.775,65.25233244415153
978,5.745308876037598,1.7194023132324219,0.775,57.62931931291834
979,8.873917579650879,-4.784152984619141,0.0,52.12334302585202
980,2.799679756164551,11.66732406616211,0.0,55.68667193430597
981,17.399538040161133,-7.582882881164551,0.8,71.05520839375592
982,29.7164306640625,-21.457101821899414,0.8,85.77187528612907
983,28.91565704345703,-8.31014633178711,0.8,87.94520021462215
984,5.511359691619873,-31.627567291259766,0.8,52.8219166604045
985,1.9600083827972412,40.52827072143555,0.775,74.16067652896179
986,2.6054368019104004,1.0943259000778198,0.775,64.22384563835975
987,-0.23079180717468262,11.85704517364502,0.775,76.17532349562123
988,5.986865997314453,-24.398853302001953,0.8,63.800472312949076
989,15.440104484558105,3.9248039722442627,0.825,47.00052852019534
990,3.408590078353882,18.872671127319336,0.0,44.10501346477587
991,6.961770057678223,33.15517807006836,0.8,53.05457042767888
992,18.313650131225586,-6.7327141761779785,0.775,53.64805128324487
993,16.490766525268555,8.823177337646484,0.8,47.5159175297609
994,-0.007650017738342285,24.212736129760742,0.0,44.520932466590615
995,7.778141021728516,-11.256866455078125,0.0,53.861466987764686
996,8.955135345458984,-15.572317123413086,0.8,49.37074189228907
997,5.716563701629639,18.726322174072266,0.775,68.22132633829409
998,18.43562889099121,-27.579269409179688,0.8,70.65530802584202
999,6.828308582305908,9.786632537841797,0.0,56.59540794776683
1000,11.082387924194336,-28.64177131652832,0.775,72.56498648516843
1001,16.720046997070312,-33.25255584716797,0.8,65.81608580411111
1002,7.020551681518555,-5.261070251464844,0.8,58.04958691540191
1003,11.199634552001953,-0.6876273155212402,0.0,50.855719310318094
1004,12.535752296447754,-28.11085319519043,0.0,46.35660844177264
1005,16.87603759765625,-20.77533721923828,0.8,46.15478200728967
1006,20.119741439819336,-29.45674705505371,0.8,72.76918069423049
1007,14.891321182250977,7.071958541870117,0.775,50.70773187574079
1008,20.745532989501953,32.20948028564453,0.8,59.036290046508014
1009,4.98484992980957,-12.483379364013672,0.0,50.57362615172829
1010,-7.125701904296875,10.819135665893555,0.775,75.7191033860508
1011,5.18459415435791,11.958142280578613,0.775,44.033001362414055
1012,23.762950897216797,-8.522315979003906,0.8,78.93426809649758
1013,9.63115119934082,18.413957595825195,0.8,50.61586324926052
1014,-0.9420680999755859,35.92744064331055,0.775,51.929627872189506
1015,6.351781368255615,-4.363911151885986,0.775,65.95266869676955
1016,2.6430675983428955,39.10342025756836,0.775,55.714261670459074
1017,6.776790618896484,-2.675455331802368,0.775,64.37274105784078
1018,4.392816543579102,8.685986518859863,0.775,57.29580950264947
1019,4.714007377624512,15.172242164611816,0.0,42.41280669745843
1020,4.355536460876465,-14.19123363494873,0.775,80.82500803785258
1021,11.391974449157715,29.725975036621094,0.8,61.12780685204217
1022,9.335426330566406,18.279586791992188,0.0,42.80782264098168
1023,8.542742729187012,-28.297286987304688,0.0,49.10365056800913
1024,11.954216003417969,3.638767719268799,0.0,56.52592764123496
1025,23.78357696533203,12.875770568847656,0.8,54.06597429714901
1026,7.05429744720459,19.363000869750977,0.0,51.82510522861149
1027,6.086488723754883,22.375810623168945,0.775,83.15869558502911
1028,13.176695823669434,12.493218421936035,0.775,58.17071256879267
1029,0.8622756004333496,17.841995239257812,0.775,59.9164788419651
1030,13.982791900634766,-4.268681526184082,0.775,58.08814258554202
1031,8.197668075561523,-7.414801597595215,0.0,52.11581664404814
1032,11.63778018951416,10.667891502380371,0.0,41.663686533529805
1033,10.893301010131836,-3.3484675884246826,0.8,72.27878542899387
1034,1.5290343761444092,-12.614212989807129,0.775,54.75050540434225
1035,2.011951446533203,-20.49874496459961,0.8,46.58276813564295
1036,13.938411712646484,-19.746379852294922,0.775,50.210765335675234
1037,6.195781230926514,28.435359954833984,0.775,66.51360369915508
1038,15.74709415435791,-13.470111846923828,0.775,53.9257789134598
1039,11.637916564941406,-25.05522346496582,0.775,45.83646087695828
1040,10.652012825012207,-18.41862678527832,0.0,42.59951768269991
1041,15.28660774230957,-29.604719161987305,0.0,42.65750149590267
1042,20.06026268005371,27.68329620361328,0.8,51.42363868706658
1043,2.739651679992676,-10.046425819396973,0.775,64.38844914011659
1044,20.626346588134766,-19.162389755249023,0.8,71.66363669219936
1045,12.30957317352295,-3.4339661598205566,0.775,60.32177710587466
1046,18.270105361938477,-24.298059463500977,0.0,50.70866635976917
1047,8.173002243041992,-17.525726318359375,0.775,62.19322657211626
1048,13.863405227661133,-33.558292388916016,0.8,80.93211618226225
1049,7.258743762969971,-2.8956191539764404,0.775,57.63371467851529
1050,4.514385223388672,12.254250526428223,0.775,55.390998001698165
1051,10.835546493530273,-15.532556533813477,0.0,43.040260097655725
1052,-0.5011601448059082,29.009157180786133,0.0,49.728973636566344
1053,11.691919326782227,-17.874055862426758,0.8,50.25102512006052
1054,20.88559341430664,13.436269760131836,0.8,84.43958671534439
1055,4.884424686431885,29.396038055419922,0.775,59.86764094312338
1056,13.142484664916992,-16.2899112701416,0.775,51.769504383873326
1057,16.76791763305664,4.836831569671631,0.8,67.69517347795468
1058,11.843164443969727,14.75379753112793,0.775,73.97312378747512
1059,14.290566444396973,-1.7149999141693115,0.8,48.75679235635119
1060,8.801107406616211,-27.368432998657227,0.775,50.02399174107158
1061,9.658388137817383,-15.226717948913574,0.0,55.896578340994516
1062,15.807905197143555,-6.809610843658447,0.8,45.87130315798995
1063,8.351741790771484,-41.344730377197266,0.0,53.386488313632334
1064,20.871644973754883,-16.11603355407715,0.8,66.04288894309222
1065,6.641791343688965,-15.240236282348633,0.0,42.220627259414925
1066,20.174413681030273,-15.765839576721191,0.8,71.08612624671892
1067,-5.737613677978516,35.736263275146484,0.775,51.59515052006116
1068,10.568593978881836,-10.619551658630371,0.0,57.027244905144684
1069,10.81903076171875,-23.07684326171875,0.8,44.060846592247344
1070,11.48876953125,-7.337028503417969,0.8,60.95869299227789
1071,5.837189197540283,24.271455764770508,0.775,43.31187385335156
1072,10.146671295166016,-13.170418739318848,0.775,79.52072811853245
1073,7.5413432121276855,-6.633005619049072,0.775,62.56955373167623
1074,8.006121635437012,-4.584580898284912,0.8,55.335415695192616
1075,11.53825569152832,10.80781078338623,0.0,46.62402743018569
1076,-0.8086438179016113,6.0640106201171875,0.775,77.47771571144162
1077,16.685264587402344,-12.645837783813477,0.8,58.244566990397196
1078,15.100055694580078,8.811623573303223,0.0,45.90562380729038
1079,14.043363571166992,-15.012130737304688,0.0,45.48071271847654
1080,14.937335968017578,21.730253219604492,0.825,56.82973818157202
1081,5.271453857421875,-29.78174591064453,0.0,43.90319834643086
1082,11.013116836547852,-13.562471389770508,0.0,45.3303174472011
1083,9.403428077697754,-23.68158721923828,0.775,50.02279948344042
1084,12.592838287353516,9.405333518981934,0.8,45.683828016774065
1085,3.9512176513671875,-13.384744644165039,0.0,45.1573422036552
1086,10.432466506958008,6.222319602966309,0.8,45.29533634964652
1087,5.002225875854492,-20.037832260131836,0.775,72.36579558119662
1088,15.923393249511719,-23.956838607788086,0.825,61.92905224361778
1089,3.63957142829895,-10.874496459960938,0.0,50.47013646535708
1090,13.681366920471191,-31.749631881713867,0.0,40.23644393971742
1091,9.558884620666504,-3.619215250015259,0.8,57.67387436933219
1092,6.046647071838379,11.364453315734863,0.775,50.32590624969109
1093,13.016291618347168,-10.566126823425293,0.8,49.9216530790608
1094,12.342963218688965,-12.460949897766113,0.8,52.24300896192683
1095,15.869451522827148,-34.69890213012695,0.775,68.82673709441028
1096,12.781582832336426,-32.586265563964844,0.8,77.66050309162551
1097,20.174537658691406,-36.151573181152344,0.8,50.7689529519019
1098,-1.1794648170471191,12.84211540222168,0.8,58.18425501607368
1099,5.963862895965576,-7.6770100593566895,0.775,58.31611196726564
1100,16.14457893371582,-28.84265899658203,0.0,36.7272740668147
1101,5.757704734802246,-0.2792450785636902,0.775,55.05250327654488
1102,18.188854217529297,-43.9051513671875,0.825,61.008841773839954
1103,6.616610527038574,1.3912417888641357,0.0,50.83930521047521
1104,10.465357780456543,-7.574476718902588,0.0,52.95797084346396
1105,11.996009826660156,-7.306900501251221,0.8,65.25999424624179
1106,17.2713623046875,15.323527336120605,0.8,66.9767258802303
1107,-1.4392101764678955,21.60710334777832,0.775,46.821198797386366
1108,7.014956474304199,11.674057006835938,0.775,52.74705826647864
1109,-2.913313388824463,6.582724094390869,0.75,42.984356840860436
1110,14.126863479614258,-22.406293869018555,0.8,79.16694990652435
1111,14.158048629760742,-0.06392878293991089,0.0,43.86554411667322
1112,4.664620399475098,25.453819274902344,0.0,58.69160035498195
1113,16.572526931762695,1.2637921571731567,0.775,61.08825861532037
1114,16.304615020751953,-51.87980651855469,0.8,57.387915778609305
1115,10.845915794372559,-28.354686737060547,0.0,47.32007131136333
1116,23.22748565673828,-33.566993713378906,0.8,46.33096905037439
1117,26.366546630859375,-26.74497413635254,0.0,48.835364986714595
1118,7.558719635009766,-31.487403869628906,0.8,60.36483519722863
1119,8.181608200073242,-0.6286376714706421,0.8,61.996410171514825
1120,10.994321823120117,2.268937587738037,0.8,51.02843878996572
1121,18.841476440429688,-4.371301174163818,0.8,69.04886341389714
1122,10.142362594604492,-21.14125633239746,0.0,51.38388227588732
1123,15.3758544921875,-6.3868632316589355,0.825,49.61828035450608
1124,1.9684576988220215,5.668875217437744,0.0,53.95497375783173
1125,3.7717576026916504,-32.670101165771484,0.0,44.16151325334045
1126,10.715536117553711,-32.186763763427734,0.8,57.55997802506091
1127,5.700837135314941,-1.110382318496704,0.8,53.46102627487287
1128,11.731003761291504,-2.4439871311187744,0.775,53.49223949821404
1129,16.57364273071289,-36.92869567871094,0.8,56.63410299761427
1130,-0.47917842864990234,16.866605758666992,0.775,61.909340485565565
1131,6.608356475830078,-38.94206619262695,0.0,50.046494513703486
1132,16.931781768798828,-41.98073196411133,0.825,48.316508206075085
1133,-5.650912284851074,-0.10185307264328003,0.775,52.156465385254606
1134,33.12856674194336,-43.1600227355957,0.8,71.91044859336297
1135,1.8435022830963135,-4.618640899658203,0.775,56.804386369715324
1136,10.639150619506836,-67.84500122070312,0.775,60.15772379192656
1137,15.357686996459961,-42.535125732421875,0.0,46.441805342395796
1138,8.828548431396484,-21.70425796508789,0.775,66.840766975836
1139,7.692625522613525,-12.989703178405762,0.0,59.79457027631218
1140,9.818242073059082,-12.592328071594238,0.0,43.78047350125815
1141,15.981895446777344,-20.036712646484375,0.8,55.24526982972066
1142,18.20720672607422,-29.013896942138672,0.775,60.90941247413614
1143,11.147095680236816,-8.479846000671387,0.0,50.14518110761833
1144,4.253150939941406,-23.548065185546875,0.8,50.57249437148717
1145,13.873112678527832,-2.931278944015503,0.775,45.66511337399791
1146,10.76612663269043,-40.33494567871094,0.0,50.786001061917396
1147,-2.8443763256073,-31.97783660888672,0.775,43.38898652236549
1148,9.624248504638672,-28.561296463012695,0.8,50.766948483301896
1149,16.11866569519043,-21.128192901611328,0.825,45.91327683416989
1150,14.456586837768555,7.1816582679748535,0.775,45.08268584276139
1151,10.667510986328125,-9.411450386047363,0.775,57.51053310133917
1152,23.160507202148438,-13.67850399017334,0.775,67.57929303175463
1153,23.129127502441406,-10.017766952514648,0.825,46.20284527148465
1154,9.574775695800781,-8.772446632385254,0.8,62.26635645158122
1155,19.528207778930664,-23.503870010375977,0.8,55.8428054936975
1156,15.79743766784668,-23.094614028930664,0.8,67.66774192718053
1157,12.726308822631836,-14.635539054870605,0.775,79.58193914910689
1158,3.4280924797058105,-2.8806140422821045,0.8,54.06975527909498
1159,22.529375076293945,25.763521194458008,0.775,51.63199988220718
1160,5.424159049987793,3.466012477874756,0.775,41.681026443774215
1161,15.00057601928711,3.0773699283599854,0.775,52.4578198621245
1162,7.525117874145508,-29.319238662719727,0.0,44.18927546490472
1163,32.20561981201172,23.1960391998291,0.825,84.05510585445958
1164,16.503835678100586,-10.706960678100586,0.8,62.536695803071126
1165,14.495427131652832,12.064628601074219,0.775,46.8849550585813
1166,1.251866102218628,-5.456817626953125,0.0,54.372935949759295
1167,12.0686616897583,11.608298301696777,0.8,80.59845622120861
1168,2.294208526611328,-20.148357391357422,0.775,61.740464788729064
1169,7.443259239196777,14.692673683166504,0.775,49.86913200508952
1170,17.915752410888672,9.132181167602539,0.8,62.452711795122944
1171,5.560656547546387,-29.393016815185547,0.0,50.26716522711389
1172,9.82353401184082,-24.999744415283203,0.8,61.956926122459905
1173,15.461727142333984,13.738761901855469,0.0,40.46520231410449
1174,13.607771873474121,-43.41450881958008,0.0,44.874869363045704
1175,20.778793334960938,0.9658828973770142,0.775,44.56144681340023
1176,11.814570426940918,11.41305160522461,0.8,61.131970200464245
1177,25.98053741455078,-15.588081359863281,0.8,83.13189027506053
1178,11.467122077941895,-18.744855880737305,0.8,51.59328494927774
1179,17.352474212646484,-15.735270500183105,0.775,56.795077045387245
1180,17.14214324951172,-14.059429168701172,0.8,73.54683947385567
1181,9.128594398498535,0.5151928663253784,0.775,48.65688461182011
1182,23.832870483398438,-9.59062671661377,0.8,83.69372970530303
1183,11.631628036499023,10.18427848815918,0.0,57.62677598558842
1184,11.927653312683105,-8.43865966796875,0.0,48.915101332649876
1185,18.87148094177246,4.400449275970459,0.825,50.67530399674636
1186,16.692960739135742,-24.546892166137695,0.825,41.58709247352995
1187,6.493094444274902,-24.01344108581543,0.8,68.77646789012753
1188,17.742633819580078,-14.782163619995117,0.8,72.51545799587068
1189,19.246400833129883,-1.3604947328567505,0.0,47.91508334736086
1190,15.02331256866455,-16.9942569732666,0.8,56.89807261129957
1191,5.8873090744018555,-17.678850173950195,0.0,46.7559644532624
1192,13.125624656677246,-56.09058380126953,0.0,48.39273339391598
1193,16.1389102935791,-14.664725303649902,0.8,66.42604823630869
1194,8.500164031982422,-7.944342136383057,0.775,57.667732912567914
1195,9.562291145324707,-24.43391990661621,0.0,43.3765077337015
1196,15.025824546813965,-1.7830822467803955,0.8,75.64090868464764
1197,7.4059295654296875,-25.749929428100586,0.0,47.982196285017594
1198,18.498872756958008,-21.957828521728516,0.8,58.55023734971056
1199,7.492066383361816,-57.44916915893555,0.0,47.79929211980733
