episode,reward,loss,frequency,sigma
1,0.7613378167152405,208.79400634765625,0.0,59.702481144843404
2,1.982274055480957,202.23306274414062,0.0,58.522757455139576
3,-0.7634235620498657,214.48658752441406,0.0,54.89158599792198
4,0.9873834848403931,199.64016723632812,0.775,71.17034972583961
5,0.6718928813934326,194.76837158203125,0.0,56.08525210835387
6,6.603867530822754,201.9579620361328,0.0,51.310034783776295
7,5.907255172729492,203.61302185058594,0.0,50.587068894194246
8,2.7347519397735596,209.72032165527344,0.0,56.046754657406716
9,5.531906604766846,197.7934112548828,0.0,49.230547018662115
10,2.890824794769287,188.93569946289062,0.0,56.64367709626703
11,-1.405278205871582,192.47666931152344,0.0,56.591641800844435
12,0.998938798904419,183.58258056640625,0.775,57.0581195750757
13,-1.3895885944366455,179.71595764160156,0.0,58.96710260165899
14,2.1579723358154297,176.19448852539062,0.0,60.60722453148944
15,1.5103888511657715,164.12489318847656,0.0,61.27288834683854
16,-0.6552948355674744,180.0963592529297,0.0,58.685137646767934
17,7.567726135253906,169.36773681640625,0.0,52.4660769816885
18,3.1127965450286865,161.75885009765625,0.0,60.0171392207593
19,-0.7568161487579346,158.54103088378906,0.0,51.99832077721271
20,3.6221680641174316,152.49244689941406,0.0,47.82091598661698
21,-0.5482219457626343,148.3184051513672,0.0,51.05257598544413
22,1.3515992164611816,153.3209228515625,0.0,59.47504345409584
23,1.1499903202056885,161.68980407714844,0.0,60.170593099125234
24,2.99869704246521,146.9982452392578,0.775,53.59931295763385
25,2.9795186519622803,144.49819946289062,0.0,55.51158375948393
26,3.5104451179504395,132.01251220703125,0.0,59.10293076876469
27,-4.045416355133057,138.3648681640625,0.775,51.8543049992163
28,4.041691780090332,143.7264404296875,0.0,59.0379223640417
29,3.013784885406494,115.91954803466797,0.0,58.067165267468965
30,6.567574977874756,131.44003295898438,0.775,79.34690478944967
31,3.7419865131378174,125.16377258300781,0.0,52.97847220482998
32,0.7937546968460083,132.2790985107422,0.0,68.15621637292206
33,0.09740835428237915,111.30865478515625,0.0,60.21602877878504
34,0.4713900089263916,118.18194580078125,0.775,52.39523575908918
35,4.079181671142578,124.18778991699219,0.0,58.608428034435114
36,-0.4703381061553955,116.74292755126953,0.0,58.02295073466483
37,2.7503533363342285,101.75789642333984,0.0,59.45963016669109
38,5.957124710083008,101.19298553466797,0.0,57.25735053562283
39,3.3396198749542236,103.91542053222656,0.0,63.29691231920549
40,9.990416526794434,115.00248718261719,0.775,64.56907382376225
41,-0.8109966516494751,77.24678802490234,0.0,61.70610351290777
42,-1.0255638360977173,86.77774047851562,0.0,51.67789718144306
43,-1.7563486099243164,75.46229553222656,0.0,61.386350993762505
44,5.529905319213867,88.38043212890625,0.0,48.79584738283987
45,1.3363795280456543,83.94754791259766,0.775,64.43926424116306
46,0.7986575365066528,77.8380126953125,0.0,60.04260757245272
47,0.1641191840171814,89.67056274414062,0.775,56.58769545560629
48,7.756329536437988,89.43473052978516,0.775,73.97601764139277
49,1.6998653411865234,69.99508666992188,0.775,59.90048656855531
50,0.8440587520599365,99.31937408447266,0.775,56.100772274707275
51,5.5440778732299805,63.835655212402344,0.0,52.7245739778128
52,0.9576239585876465,74.15999603271484,0.775,59.183937244552645
53,2.3198750019073486,61.24881362915039,0.0,59.834114033878436
54,3.2555768489837646,50.5805778503418,0.0,63.102534580309275
55,6.828204154968262,62.8685417175293,0.775,87.28985945694389
56,6.104823112487793,52.19821548461914,0.0,55.151565834585725
57,0.11074554920196533,41.943824768066406,0.0,51.00857489324782
58,7.65137243270874,54.95738220214844,0.775,57.53501888900211
59,5.266028881072998,38.136470794677734,0.0,57.367775421004
60,2.957965135574341,31.939516067504883,0.775,63.40045102790469
61,-0.6167056560516357,36.15271759033203,0.775,52.873676224220276
62,5.985930442810059,22.94251251220703,0.0,57.2826966076696
63,1.3781039714813232,42.712215423583984,0.0,56.641163954169976
64,1.2933205366134644,28.87774658203125,0.0,52.67921612449872
65,2.657649040222168,31.283044815063477,0.775,68.07479665870713
66,2.009523630142212,26.33490562438965,0.0,59.39946791138963
67,3.4290566444396973,23.06735610961914,0.8,57.469783696299295
68,2.547377109527588,22.724533081054688,0.0,58.5703971087884
69,7.122303009033203,25.677488327026367,0.0,52.983580513845844
70,2.5293338298797607,27.510391235351562,0.0,56.82257432905105
71,-2.305088520050049,18.558610916137695,0.0,61.95384443232251
72,-3.7055211067199707,8.264171600341797,0.775,63.3213361360409
73,0.8314132690429688,19.318511962890625,0.0,60.51876499864445
74,4.425395488739014,23.179370880126953,0.775,57.66430155119844
75,2.0311167240142822,0.09532877802848816,0.0,57.54156688480331
76,5.128829002380371,0.043472737073898315,0.0,55.87750421344978
77,-0.28085756301879883,14.172703742980957,0.775,74.25507708759147
78,4.545930862426758,23.07828712463379,0.775,57.05881381357678
79,4.6081461906433105,21.84440803527832,0.8,52.70813055328352
80,4.740468978881836,6.010855674743652,0.0,49.90660023757973
81,3.756621837615967,-6.871375560760498,0.0,43.793747780757215
82,4.815100193023682,6.739670276641846,0.0,48.56231151130714
83,0.9451587200164795,19.368581771850586,0.775,55.44341007143588
84,1.2107681035995483,14.053004264831543,0.0,65.25537783277828
85,2.837357521057129,1.2370059490203857,0.0,57.16406850982674
86,-5.3793768882751465,12.957179069519043,0.775,65.48715816992038
87,6.4664459228515625,-9.04900074005127,0.0,54.3724498204528
88,3.5338921546936035,2.575756549835205,0.0,58.506377134559116
89,5.247054100036621,5.1379241943359375,0.0,58.607859360548254
90,5.188422203063965,12.66025161743164,0.0,51.567711994420186
91,5.0204758644104,-5.042863845825195,0.0,53.15839522809208
92,0.0398034006357193,7.700119495391846,0.0,56.683790816227436
93,-3.555100440979004,17.565034866333008,0.775,66.24808113763973
94,5.336616039276123,4.845880031585693,0.0,58.42974751867873
95,1.720885992050171,3.152808427810669,0.775,55.67676876229335
96,0.9052106142044067,8.813125610351562,0.0,50.93286598996654
97,4.477018356323242,20.320756912231445,0.775,52.791671724758686
98,8.028118133544922,-6.973740577697754,0.0,62.39573717694301
99,2.9966812133789062,-4.151258945465088,0.0,56.44336222518878
100,3.74794864654541,-5.720462799072266,0.0,53.26860125751714
101,4.705292224884033,5.78565788269043,0.0,60.5637175005057
102,5.140850067138672,-11.085687637329102,0.0,56.25809073610966
103,3.9577090740203857,9.139205932617188,0.0,52.069304971541165
104,3.72574520111084,-5.28102970123291,0.0,58.210140095229576
105,3.918957471847534,0.2884352207183838,0.0,56.37094661338022
106,5.112659454345703,-9.029487609863281,0.0,55.68335804749057
107,4.716601371765137,-2.6310925483703613,0.0,53.33974638401316
108,4.405354976654053,-14.314444541931152,0.0,55.83391557732862
109,1.3166260719299316,-3.429086923599243,0.0,52.39928079427723
110,6.116579055786133,-0.6858619451522827,0.775,54.507039157249814
111,3.9802422523498535,-5.807739734649658,0.0,57.320444236433
112,4.935393333435059,-15.60833740234375,0.0,56.16336561024464
113,-1.2829713821411133,-1.254441261291504,0.0,60.60856441778654
114,3.698370933532715,-24.59393310546875,0.0,61.18302355632607
115,4.700837135314941,3.4701590538024902,0.0,51.70864355979458
116,5.089663505554199,6.687795162200928,0.0,53.277141490986665
117,0.8047938346862793,2.4936470985412598,0.775,78.78964412647368
118,5.984037399291992,-5.292919635772705,0.0,57.29474931867822
119,3.9831736087799072,-14.47833251953125,0.0,63.087855338811195
120,4.409243106842041,0.978786826133728,0.0,61.760195009315865
121,0.7455674409866333,-2.237578868865967,0.0,48.30848202616799
122,1.284383773803711,0.8022926449775696,0.0,64.22535210778594
123,3.9993348121643066,15.22366714477539,0.775,58.85034594289532
124,11.437765121459961,18.07406997680664,0.775,72.25364740060468
125,-0.9730588793754578,6.090338230133057,0.0,64.55195822060729
126,2.215904474258423,-0.5882624983787537,0.0,58.37654109629803
127,7.439942836761475,8.140222549438477,0.775,59.24560204408196
128,1.6376416683197021,-4.704327583312988,0.0,57.40205692096525
129,6.505358695983887,-13.998003959655762,0.0,57.19238896691416
130,4.810136795043945,8.113896369934082,0.0,55.534542816524265
131,2.826158046722412,8.982068061828613,0.0,56.42196545469257
132,-1.4141154289245605,9.734143257141113,0.775,52.07345631220323
133,11.524357795715332,2.370757818222046,0.0,48.826929829860454
134,11.277077674865723,1.3981478214263916,0.8,59.66988010116736
135,3.5416669845581055,-8.612775802612305,0.0,62.72746035984567
136,0.4072517156600952,0.9190748929977417,0.0,51.11743990033316
137,6.970916748046875,-21.491432189941406,0.775,57.78609748095426
138,3.848905324935913,-14.100358963012695,0.0,44.98157188607841
139,3.291595935821533,-14.662728309631348,0.0,63.53773969110126
140,8.362756729125977,-26.743755340576172,0.0,59.44541914365712
141,3.1720361709594727,-30.297956466674805,0.775,68.27684316639214
142,7.167507171630859,-12.622903823852539,0.0,57.55658983049272
143,3.98399019241333,-22.933107376098633,0.0,57.65716779589373
144,0.9062803983688354,-15.782312393188477,0.0,60.121378060774305
145,3.5664560794830322,-7.334686279296875,0.775,55.35300884394614
146,5.947766304016113,-2.2981808185577393,0.0,63.00382301192531
147,-8.616471290588379,-7.581728458404541,0.775,77.30596605826463
148,5.129183769226074,-8.52310848236084,0.0,61.357043984501146
149,8.289667129516602,-24.435731887817383,0.0,51.396272639506684
150,6.087986946105957,-18.291366577148438,0.0,62.797239452471786
151,2.5961835384368896,-14.726560592651367,0.775,60.77348624147586
152,1.947115182876587,-9.62254524230957,0.0,57.59256533949155
153,8.485669136047363,-9.503168106079102,0.0,49.36394361809325
154,4.028415679931641,-28.244121551513672,0.0,60.153569176029876
155,7.755035400390625,-23.345237731933594,0.0,49.48994930397842
156,6.986051559448242,-9.65777587890625,0.8,50.12407692364859
157,5.097343444824219,-28.946704864501953,0.0,56.402081546576184
158,5.323633193969727,-23.36791229248047,0.0,43.63363237216604
159,9.50510025024414,-30.568973541259766,0.0,58.84509879114848
160,1.3440254926681519,-26.408781051635742,0.0,68.04945086161369
161,11.841712951660156,-0.17060688138008118,0.8,53.01377889994193
162,1.9185775518417358,-3.0639963150024414,0.0,53.95871746761619
163,3.1647582054138184,0.6972260475158691,0.775,78.84348840051722
164,1.5920512676239014,-4.079616069793701,0.775,45.63571133976402
165,9.093999862670898,-12.628143310546875,0.0,59.683324969779015
166,4.416505813598633,0.6628975868225098,0.775,62.281200832082106
167,0.5705591440200806,-20.412128448486328,0.775,75.5523202043009
168,4.800060272216797,-6.425414562225342,0.0,57.692571043587755
169,5.225431442260742,-29.69559097290039,0.0,67.71745582761712
170,4.555716514587402,-24.010717391967773,0.0,65.86387408494156
171,7.306243419647217,-2.5641517639160156,0.8,58.791744232130306
172,-1.4248842000961304,6.315029144287109,0.0,52.886268119344486
173,10.902511596679688,-17.256378173828125,0.775,53.444857369815615
174,9.44395923614502,-4.562589168548584,0.0,58.59293026246092
175,4.832202911376953,2.321728229522705,0.775,53.932554408567235
176,5.474895477294922,12.111720085144043,0.775,51.707725481655615
177,-3.6898508071899414,-7.536534309387207,0.0,52.68753817726642
178,7.977930068969727,-17.171680450439453,0.0,51.27627194030055
179,6.941225528717041,7.835351467132568,0.775,54.26228683221618
180,5.2882232666015625,8.209574699401855,0.0,59.482419317127146
181,1.0167781114578247,5.604001998901367,0.0,59.920798143656796
182,2.889878988265991,2.013214588165283,0.775,64.26519570188023
183,0.8374385833740234,-6.612226963043213,0.775,54.16433202333584
184,3.6986589431762695,0.5560756325721741,0.775,55.0317093400542
185,6.2565765380859375,-3.8643617630004883,0.0,62.00354519424192
186,6.931220531463623,-5.597505569458008,0.775,53.41494120039469
187,2.8167853355407715,-3.684859275817871,0.0,49.84862961020857
188,4.036538124084473,-4.907742023468018,0.0,52.820730628128466
189,4.840870380401611,-19.95737648010254,0.0,57.45236784059724
190,7.664316654205322,-19.040756225585938,0.0,47.17410318921458
191,7.594969749450684,-7.468840599060059,0.0,52.368222847331616
192,5.577873229980469,-12.78873062133789,0.0,47.45062411416172
193,1.1022274494171143,4.734787940979004,0.775,59.28982072876615
194,0.689328670501709,-4.273533821105957,0.0,61.076880712075706
195,6.317788600921631,0.0016685128211975098,0.775,71.31166129616763
196,8.462126731872559,-16.66849136352539,0.0,60.253954828500305
197,7.337347030639648,-19.84256935119629,0.0,50.03465521113117
198,3.216343879699707,-7.595269203186035,0.0,53.25485111299672
199,3.568899631500244,-36.707576751708984,0.0,55.015020558124235
200,7.576767444610596,-11.80350112915039,0.0,51.24382553199452
201,9.911582946777344,-5.759927749633789,0.0,54.88326795771065
202,1.7989455461502075,10.327923774719238,0.775,62.668933394467025
203,4.21729850769043,11.105106353759766,0.775,68.08577492773783
204,3.344167709350586,-12.930009841918945,0.775,66.38549854188649
205,7.642660140991211,-7.61057186126709,0.0,57.20709038741093
206,1.13405442237854,-19.998414993286133,0.0,55.48556750593086
207,7.019082069396973,4.10551643371582,0.0,52.82720292316189
208,-0.7395954132080078,-9.116809844970703,0.775,49.32488139555931
209,6.958304405212402,-5.3012285232543945,0.0,54.413344849250024
210,3.6519203186035156,-5.258066177368164,0.775,68.86378697970427
211,3.3518600463867188,-30.39668083190918,0.0,56.30736576474041
212,5.326160907745361,-36.95288848876953,0.0,51.397367234384966
213,3.7771658897399902,-20.845401763916016,0.0,58.111993963569816
214,5.66655158996582,-29.331571578979492,0.0,53.16061781757559
215,6.402130126953125,-13.57691764831543,0.0,53.70723647915414
216,5.943690299987793,-29.39138412475586,0.0,65.84959822793131
217,7.800322532653809,-26.72025489807129,0.8,49.76576793564072
218,-1.8715606927871704,-0.4400302767753601,0.0,53.828785621922464
219,9.744354248046875,-35.9063720703125,0.775,56.73492557835658
220,6.413199424743652,-18.44464683532715,0.0,60.243541889104556
221,4.981292724609375,-27.662275314331055,0.775,60.62766388882656
222,4.233838081359863,-13.592462539672852,0.775,60.100362679797115
223,7.39246940612793,4.184623718261719,0.775,64.86972498876902
224,0.4984414577484131,-7.120637893676758,0.0,50.05035023677587
225,-4.504519462585449,-2.7699756622314453,0.775,68.13455240137314
226,10.51458740234375,-23.88353729248047,0.0,60.51245305105938
227,1.1312432289123535,4.349968910217285,0.775,49.50363891294253
228,6.036513328552246,9.171031951904297,0.775,69.87844931344245
229,6.101436614990234,-6.23737907409668,0.0,57.61081021135977
230,5.932340145111084,-14.354598045349121,0.0,61.06756601734415
231,6.3737711906433105,-18.17505645751953,0.0,61.70609848487019
232,5.461134910583496,-26.445947647094727,0.0,51.65137284849645
233,16.252090454101562,-20.816652297973633,0.8,62.81127434926459
234,13.888406753540039,3.093416690826416,0.0,52.53698360525073
235,9.155548095703125,-10.606246948242188,0.775,67.46756488706431
236,8.36801528930664,-28.760662078857422,0.0,48.60299813882489
237,7.786649227142334,-13.15048599243164,0.775,62.729691074259506
238,3.0626916885375977,-13.299816131591797,0.0,50.4520065317763
239,10.840126037597656,-42.03770446777344,0.8,59.24348347438926
240,12.869217872619629,-6.286075592041016,0.0,58.42274497958562
241,4.353335380554199,-26.72954559326172,0.0,53.81450610232509
242,7.016499042510986,4.274742126464844,0.0,63.93684246377239
243,-5.133480548858643,-8.564217567443848,0.0,53.80607311659906
244,5.028283596038818,6.091365814208984,0.0,60.203342891421755
245,6.394237518310547,0.20791074633598328,0.0,49.7589949000717
246,12.339570999145508,-14.124321937561035,0.0,46.47510450991848
247,9.516057014465332,6.93718147277832,0.775,66.80246092378448
248,7.800970077514648,-29.919742584228516,0.0,50.700455946673685
249,8.005668640136719,-12.184776306152344,0.0,52.57204455258305
250,3.914475917816162,-13.613221168518066,0.775,50.873125699311366
251,10.292844772338867,-16.028932571411133,0.0,60.187374937074814
252,1.7795822620391846,-17.04591178894043,0.0,56.35957165380441
253,5.69279146194458,-11.394461631774902,0.0,64.47801753435823
254,4.347381591796875,-6.824997901916504,0.775,68.21458888060825
255,7.35143518447876,-8.297401428222656,0.775,77.2775048880047
256,6.404667854309082,-24.89682388305664,0.775,53.79079993768909
257,11.857114791870117,-14.465606689453125,0.775,74.55741580497205
258,7.304414749145508,-29.85211181640625,0.0,59.24375958408136
259,2.3056206703186035,-21.323530197143555,0.0,67.3019155369048
260,7.057236194610596,-9.767457962036133,0.8,57.32627734640858
261,0.32631397247314453,7.715326309204102,0.775,70.98859653314355
